 6.6348E-03;9.9000E-01;2.8435E-03;7.0002E-01;2.1662E+02;2.6831E-01
 2.9843E-02;9.0000E-01;6.9635E-02;3.0001E-01;2.1125E+02;2.1435E-01
 4.9739E-02;9.0000E-01;4.9739E-02;3.5171E+00;2.8822E+02;3.2809E-01
 1.4739E-02;9.7000E-01;1.4739E-02;3.0001E-01;2.1025E+02;2.2322E-01
 1.0000E-01;9.0000E-01;0.0000E+00;1.0001E+00;2.2707E+02;2.4816E-01
 4.7392E-03;9.9000E-01;4.7392E-03;7.0002E-01;2.1778E+02;2.7199E-01
 3.0000E-02;9.7000E-01;0.0000E+00;1.0000E-01;2.0730E+02;1.9442E-01
 8.8435E-03;9.7000E-01;2.0635E-02;1.0001E-01;2.0800E+02;2.0732E-01
 6.9635E-02;9.0000E-01;2.9843E-02;3.0076E+00;2.7591E+02;3.1365E-01
 2.9843E-02;9.0000E-01;6.9635E-02;2.3085E+00;2.7765E+02;3.1309E-01
 2.0635E-02;9.7000E-01;8.8435E-03;7.0002E-01;2.1678E+02;2.5434E-01
 2.0635E-02;9.7000E-01;8.8435E-03;3.0015E+00;2.5719E+02;3.4204E-01
 1.4739E-02;9.7000E-01;1.4739E-02;1.7004E+00;2.4324E+02;3.1090E-01
 4.7392E-03;9.9000E-01;4.7392E-03;3.0001E-01;2.1143E+02;2.3508E-01
 1.0000E-01;9.0000E-01;0.0000E+00;3.0021E+00;2.6068E+02;3.0723E-01
 1.4739E-02;9.7000E-01;1.4739E-02;1.3002E+00;2.3453E+02;2.9393E-01
 3.0000E-02;9.7000E-01;0.0000E+00;2.3003E+00;2.4169E+02;3.1880E-01
 9.4783E-03;9.9000E-01;0.0000E+00;3.0001E-01;2.1023E+02;2.2784E-01
 2.0635E-02;9.7000E-01;8.8435E-03;1.0000E+00;2.2453E+02;2.7348E-01
 2.9843E-02;9.0000E-01;6.9635E-02;1.3011E+00;2.5340E+02;2.8016E-01
 6.9635E-02;9.0000E-01;2.9843E-02;2.7056E+00;2.7212E+02;3.0798E-01
 3.0000E-02;9.7000E-01;0.0000E+00;3.0001E-01;2.0817E+02;2.1512E-01
 6.9635E-02;9.0000E-01;2.9843E-02;1.7012E+00;2.5430E+02;2.8218E-01
 8.8435E-03;9.7000E-01;2.0635E-02;1.3002E+00;2.3819E+02;3.0084E-01
 1.0000E-01;9.0000E-01;0.0000E+00;1.0000E-01;2.0466E+02;1.7982E-01
 1.4739E-02;9.7000E-01;1.4739E-02;7.0002E-01;2.1853E+02;2.5876E-01
 8.8435E-03;9.7000E-01;2.0635E-02;1.7006E+00;2.4747E+02;3.1814E-01
 2.8435E-03;9.9000E-01;6.6348E-03;7.0002E-01;2.1926E+02;2.7725E-01
 1.0000E-01;9.0000E-01;0.0000E+00;3.0000E-01;2.0563E+02;1.9882E-01
 8.8435E-03;9.7000E-01;2.0635E-02;3.5059E+00;2.7281E+02;3.6642E-01
 1.0000E-01;9.0000E-01;0.0000E+00;3.5028E+00;2.6381E+02;3.1497E-01
 9.4783E-03;9.9000E-01;0.0000E+00;1.0000E+00;2.2028E+02;2.8420E-01
 6.6348E-03;9.9000E-01;2.8435E-03;1.0000E+00;2.2211E+02;2.8863E-01
 4.7392E-03;9.9000E-01;4.7392E-03;1.0000E+00;2.2364E+02;2.9252E-01
 2.8435E-03;9.9000E-01;6.6348E-03;1.0001E+00;2.2560E+02;2.9798E-01
 9.4783E-03;9.9000E-01;0.0000E+00;1.3000E+00;2.2472E+02;3.0061E-01
 9.4783E-03;9.9000E-01;0.0000E+00;1.7001E+00;2.2973E+02;3.1858E-01
 6.6348E-03;9.9000E-01;2.8435E-03;2.7004E+00;2.4379E+02;3.5663E-01
 4.7392E-03;9.9000E-01;4.7392E-03;1.3001E+00;2.2926E+02;3.0936E-01
 2.8435E-03;9.9000E-01;6.6348E-03;1.3001E+00;2.3150E+02;3.1505E-01
 2.8435E-03;9.9000E-01;6.6348E-03;2.3006E+00;2.4687E+02;3.5593E-01
 9.4783E-03;9.9000E-01;0.0000E+00;2.7002E+00;2.3866E+02;3.5102E-01
 4.7392E-03;9.9000E-01;4.7392E-03;2.0003E+00;2.3974E+02;3.3948E-01
 6.6348E-03;9.9000E-01;2.8435E-03;1.3001E+00;2.2726E+02;3.0527E-01
 4.7392E-03;9.9000E-01;4.7392E-03;2.7006E+00;2.4753E+02;3.6141E-01
 1.2392E-03;9.9700E-01;1.2392E-03;1.0000E+00;2.2395E+02;3.0506E-01
 2.8435E-03;9.9000E-01;6.6348E-03;1.7002E+00;2.3839E+02;3.3380E-01
 4.7392E-03;9.9000E-01;4.7392E-03;3.5010E+00;2.5300E+02;3.8063E-01
 6.6348E-03;9.9000E-01;2.8435E-03;2.3003E+00;2.4016E+02;3.4504E-01
 9.4783E-03;9.9000E-01;0.0000E+00;3.5003E+00;2.4070E+02;3.6948E-01
 9.4783E-03;9.9000E-01;0.0000E+00;3.0003E+00;2.3996E+02;3.5852E-01
 2.4783E-03;9.9700E-01;0.0000E+00;1.3001E+00;2.2584E+02;3.1557E-01
 1.7348E-03;9.9700E-01;7.4349E-04;1.0000E+00;2.2311E+02;3.0187E-01
 2.4783E-03;9.9700E-01;0.0000E+00;1.0000E+00;2.2191E+02;2.9830E-01
 9.4783E-03;9.9000E-01;0.0000E+00;2.0001E+00;2.3294E+02;3.2985E-01
 4.7392E-03;9.9000E-01;4.7392E-03;1.7002E+00;2.3557E+02;3.2786E-01
 6.6348E-03;9.9000E-01;2.8435E-03;3.5006E+00;2.4818E+02;3.7549E-01
 2.8435E-03;9.9000E-01;6.6348E-03;2.0004E+00;2.4292E+02;3.4560E-01
 2.8435E-03;9.9000E-01;6.6348E-03;3.0012E+00;2.5427E+02;3.7585E-01
 2.8435E-03;9.9000E-01;6.6348E-03;2.7009E+00;2.5145E+02;3.6791E-01
 6.6348E-03;9.9000E-01;2.8435E-03;3.0005E+00;2.4609E+02;3.6425E-01
 4.7392E-03;9.9000E-01;4.7392E-03;2.3004E+00;2.4334E+02;3.4965E-01
 1.7348E-03;9.9700E-01;7.4349E-04;1.3001E+00;2.2712E+02;3.1928E-01
 7.4349E-04;9.9700E-01;1.7348E-03;1.0000E+00;2.2474E+02;3.0957E-01
 9.4783E-03;9.9000E-01;0.0000E+00;2.3002E+00;2.3573E+02;3.3967E-01
 4.7392E-03;9.9000E-01;4.7392E-03;3.0008E+00;2.5000E+02;3.6919E-01
 1.7348E-03;9.9700E-01;7.4349E-04;3.5004E+00;2.4232E+02;3.9526E-01
 1.2392E-03;9.9700E-01;1.2392E-03;3.0004E+00;2.4346E+02;3.8661E-01
 1.2392E-03;9.9700E-01;1.2392E-03;1.3001E+00;2.2799E+02;3.2258E-01
 2.4783E-03;9.9700E-01;0.0000E+00;3.5002E+00;2.3850E+02;3.9059E-01
 1.2392E-03;9.9700E-01;1.2392E-03;3.5005E+00;2.4482E+02;3.9929E-01
 1.2392E-03;9.9700E-01;1.2392E-03;2.3002E+00;2.3893E+02;3.6530E-01
 1.4349E-04;9.9900E-01;3.3482E-04;2.3002E+00;2.3711E+02;3.8037E-01
 4.7831E-04;9.9900E-01;0.0000E+00;2.7002E+00;2.3789E+02;3.8312E-01
 2.4783E-03;9.9700E-01;0.0000E+00;3.0002E+00;2.3824E+02;3.7832E-01
 1.7348E-03;9.9700E-01;7.4349E-04;2.0002E+00;2.3488E+02;3.5086E-01
 2.4783E-03;9.9700E-01;0.0000E+00;2.0001E+00;2.3281E+02;3.4685E-01
 7.4349E-04;9.9700E-01;1.7348E-03;1.3001E+00;2.2898E+02;3.2720E-01
 1.4349E-04;9.9900E-01;3.3482E-04;2.7003E+00;2.3929E+02;3.9391E-01
 1.2392E-03;9.9700E-01;1.2392E-03;2.7003E+00;2.4190E+02;3.7807E-01
 4.7831E-04;9.9900E-01;0.0000E+00;3.0002E+00;2.3881E+02;3.9190E-01
 7.4349E-04;9.9700E-01;1.7348E-03;2.0002E+00;2.3746E+02;3.5933E-01
 1.2392E-03;9.9700E-01;1.2392E-03;2.0002E+00;2.3610E+02;3.5440E-01
 7.4349E-04;9.9700E-01;1.7348E-03;3.5006E+00;2.4710E+02;4.0488E-01
 1.7348E-03;9.9700E-01;7.4349E-04;2.3002E+00;2.3730E+02;3.6168E-01
 3.3482E-04;9.9900E-01;1.4349E-04;2.3002E+00;2.3659E+02;3.7336E-01
 7.4349E-04;9.9700E-01;1.7348E-03;3.0005E+00;2.4526E+02;3.9199E-01
 4.7831E-04;9.9900E-01;0.0000E+00;2.3002E+00;2.3611E+02;3.6997E-01
 1.4349E-04;9.9900E-01;3.3482E-04;3.5003E+00;2.4064E+02;4.1670E-01
 3.3482E-04;9.9900E-01;1.4349E-04;3.5003E+00;2.4011E+02;4.0876E-01
 7.4349E-04;9.9700E-01;1.7348E-03;2.7004E+00;2.4363E+02;3.8330E-01
 7.4349E-04;9.9700E-01;1.7348E-03;2.3003E+00;2.4038E+02;3.7036E-01
 1.4349E-04;9.9900E-01;3.3482E-04;3.0003E+00;2.4026E+02;4.0303E-01
 1.7348E-03;9.9700E-01;7.4349E-04;1.7001E+00;2.3175E+02;3.3860E-01
 3.3482E-04;9.9900E-01;1.4349E-04;2.7002E+00;2.3891E+02;3.8659E-01
 2.3916E-04;9.9900E-01;2.3916E-04;3.0003E+00;2.4024E+02;3.9866E-01
 7.4349E-04;9.9700E-01;1.7348E-03;1.7001E+00;2.3414E+02;3.4683E-01
 2.3916E-04;9.9900E-01;2.3916E-04;2.3002E+00;2.3707E+02;3.7630E-01
 2.3916E-04;9.9900E-01;2.3916E-04;2.7003E+00;2.3925E+02;3.8967E-01
 2.4783E-03;9.9700E-01;0.0000E+00;1.7001E+00;2.3012E+02;3.3471E-01
 6.6348E-03;9.9000E-01;2.8435E-03;1.7001E+00;2.3298E+02;3.2355E-01
 2.4783E-03;9.9700E-01;0.0000E+00;2.3002E+00;2.3510E+02;3.5753E-01
 1.7348E-03;9.9700E-01;7.4349E-04;3.0003E+00;2.4126E+02;3.8277E-01
 1.7348E-03;9.9700E-01;7.4349E-04;2.7003E+00;2.3998E+02;3.7433E-01
 2.3916E-04;9.9900E-01;2.3916E-04;3.5003E+00;2.4065E+02;4.1209E-01
 2.4783E-03;9.9700E-01;0.0000E+00;2.7002E+00;2.3727E+02;3.7001E-01
 1.2392E-03;9.9700E-01;1.2392E-03;1.7001E+00;2.3301E+02;3.4202E-01
 6.6348E-03;9.9000E-01;2.8435E-03;2.0002E+00;2.3677E+02;3.3503E-01
 3.3482E-04;9.9900E-01;1.4349E-04;3.0003E+00;2.3971E+02;3.9551E-01
 4.7831E-04;9.9900E-01;0.0000E+00;3.5002E+00;2.3879E+02;4.0500E-01
 2.8435E-03;9.9000E-01;6.6348E-03;3.5016E+00;2.5800E+02;3.8755E-01
 2.9741E-03;9.9000E-01;6.9397E-03;1.0001E-01;2.0782E+02;2.1429E-01
 4.9569E-03;9.9000E-01;4.9569E-03;1.0000E-01;2.0699E+02;2.0973E-01
 9.9139E-03;9.9000E-01;0.0000E+00;1.0000E-01;2.0678E+02;2.0388E-01
 6.9397E-03;9.9000E-01;2.9742E-03;1.0000E-01;2.0687E+02;2.0687E-01
